experiment_id	assay_plate_barcode	num_dmso_wells	dmso_plate_avg_log2	dmso_expt_std_log2
719	AU055932	128	1.249e+001	1.561e-001
719	AU055933	128	1.256e+001	1.561e-001
719	AU055934	123	1.230e+001	1.561e-001
719	AU055935	123	1.225e+001	1.561e-001
719	AU055936	128	1.235e+001	1.561e-001
719	AU055937	128	1.231e+001	1.561e-001
720	AU055908	128	1.182e+001	2.433e-001
720	AU055909	122	1.167e+001	2.433e-001
720	AU055910	122	1.165e+001	2.433e-001
720	AU055911	128	1.169e+001	2.433e-001
720	AU055912	128	1.173e+001	2.433e-001
720	AU055913	123	1.166e+001	2.433e-001
720	AU055914	123	1.172e+001	2.433e-001
720	AU055915	128	1.194e+001	2.433e-001
720	AU055916	128	1.198e+001	2.433e-001
720	AU055925	128	1.137e+001	2.433e-001
720	AU055926	128	1.147e+001	2.433e-001
720	AU055927	128	1.173e+001	2.433e-001
721	AU055857	128	1.245e+001	1.065e-001
721	AU056978	128	1.259e+001	1.065e-001
721	AU057008	128	1.253e+001	1.065e-001
721	AU057009	128	1.276e+001	1.065e-001
721	AU057010	128	1.275e+001	1.065e-001
721	AU057011	122	1.258e+001	1.065e-001
721	AU057012	122	1.263e+001	1.065e-001
721	AU057013	128	1.261e+001	1.065e-001
721	AU057014	128	1.256e+001	1.065e-001
721	AU057015	123	1.283e+001	1.065e-001
721	AU057016	123	1.279e+001	1.065e-001
721	AU057017	128	1.256e+001	1.065e-001
722	AU056991	128	1.255e+001	1.459e-001
722	AU056992	128	1.258e+001	1.459e-001
722	AU056993	128	1.274e+001	1.459e-001
722	AU056994	128	1.273e+001	1.459e-001
722	AU056995	122	1.256e+001	1.459e-001
722	AU056996	122	1.263e+001	1.459e-001
722	AU056997	128	1.259e+001	1.459e-001
722	AU056998	128	1.250e+001	1.459e-001
722	AU056999	123	1.285e+001	1.459e-001
722	AU057000	123	1.289e+001	1.459e-001
722	AU057001	128	1.252e+001	1.459e-001
722	AU057002	128	1.250e+001	1.459e-001
723	AU055848	128	1.292e+001	2.515e-001
723	AU055849	122	1.272e+001	2.515e-001
723	AU055850	122	1.272e+001	2.515e-001
723	AU055851	128	1.295e+001	2.515e-001
723	AU055852	128	1.257e+001	2.515e-001
723	AU055853	123	1.286e+001	2.515e-001
723	AU055854	123	1.285e+001	2.515e-001
723	AU055855	128	1.283e+001	2.515e-001
723	AU055856	128	1.271e+001	2.515e-001
723	AU056015	120	1.250e+001	2.515e-001
723	AU056016	128	1.245e+001	2.515e-001
723	AU056017	128	1.294e+001	2.515e-001
724	AU055983	128	1.206e+001	2.445e-001
724	AU055984	128	1.215e+001	2.445e-001
724	AU055985	124	1.185e+001	2.445e-001
724	AU055986	124	1.185e+001	2.445e-001
724	AU055987	128	1.198e+001	2.445e-001
724	AU056008	128	1.199e+001	2.445e-001
724	AU056009	122	1.199e+001	2.445e-001
724	AU056010	122	1.198e+001	2.445e-001
724	AU056011	128	1.208e+001	2.445e-001
724	AU056012	128	1.214e+001	2.445e-001
724	AU056013	128	1.180e+001	2.445e-001
724	AU056014	128	1.177e+001	2.445e-001
725	AU057023	128	1.270e+001	4.304e-001
725	AU057024	128	1.274e+001	4.304e-001
725	AU057025	124	1.239e+001	4.304e-001
725	AU057026	124	1.248e+001	4.304e-001
725	AU057027	128	1.251e+001	4.304e-001
725	AU057038	128	1.249e+001	4.304e-001
725	AU057039	122	1.264e+001	4.304e-001
725	AU057040	122	1.258e+001	4.304e-001
725	AU057041	128	1.272e+001	4.304e-001
725	AU057042	128	1.268e+001	4.304e-001
725	AU057043	128	1.252e+001	4.304e-001
725	AU057044	128	1.248e+001	4.304e-001
726	AU055827	128	1.227e+001	2.594e-001
726	AU055828	128	1.221e+001	2.594e-001
726	AU055829	128	1.271e+001	2.594e-001
726	AU055830	128	1.278e+001	2.594e-001
726	AU055831	122	1.245e+001	2.594e-001
726	AU055832	122	1.246e+001	2.594e-001
726	AU055833	128	1.253e+001	2.594e-001
726	AU055834	128	1.251e+001	2.594e-001
726	AU055835	123	1.263e+001	2.594e-001
726	AU055836	123	1.269e+001	2.594e-001
726	AU055837	128	1.270e+001	2.594e-001
726	AU055947	128	1.264e+001	2.594e-001
727	AU055796	121	1.313e+001	3.697e-001
727	AU055797	121	1.315e+001	3.697e-001
727	AU055870	128	1.322e+001	3.697e-001
727	AU055871	128	1.324e+001	3.697e-001
727	AU055872	123	1.319e+001	3.697e-001
727	AU055875	123	1.316e+001	3.697e-001
727	AU055876	128	1.341e+001	3.697e-001
727	AU055877	128	1.334e+001	3.697e-001
727	AU056568	128	1.326e+001	3.697e-001
727	AU056569	128	1.321e+001	3.697e-001
727	AU056570	128	1.304e+001	3.697e-001
727	AU057271	128	1.304e+001	3.697e-001
728	AU056548	123	1.191e+001	4.305e-001
728	AU056549	123	1.201e+001	4.305e-001
728	AU056550	128	1.196e+001	4.305e-001
728	AU056551	128	1.193e+001	4.305e-001
728	AU056552	122	1.233e+001	4.305e-001
728	AU056553	122	1.238e+001	4.305e-001
728	AU056554	128	1.153e+001	4.305e-001
728	AU056555	128	1.208e+001	4.305e-001
728	AU056556	128	1.222e+001	4.305e-001
728	AU056557	128	1.214e+001	4.305e-001
728	AU056566	128	1.167e+001	4.305e-001
728	AU056567	128	1.163e+001	4.305e-001
729	AU055778	123	1.192e+001	3.153e-001
729	AU055779	123	1.238e+001	3.153e-001
729	AU055780	128	1.260e+001	3.153e-001
729	AU055781	128	1.264e+001	3.153e-001
729	AU057290	128	1.236e+001	3.153e-001
729	AU057291	128	1.236e+001	3.153e-001
729	AU057292	128	1.269e+001	3.153e-001
729	AU057293	128	1.271e+001	3.153e-001
729	AU057294	120	1.237e+001	3.153e-001
729	AU057295	120	1.241e+001	3.153e-001
729	AU057296	128	1.258e+001	3.153e-001
729	AU057297	128	1.261e+001	3.153e-001
730	AU055808	128	1.163e+001	1.224e-001
730	AU055809	128	1.170e+001	1.224e-001
730	AU055810	128	1.202e+001	1.224e-001
730	AU055811	128	1.207e+001	1.224e-001
730	AU055812	120	1.183e+001	1.224e-001
730	AU055813	120	1.179e+001	1.224e-001
730	AU055814	128	1.185e+001	1.224e-001
730	AU055815	128	1.191e+001	1.224e-001
730	AU055816	123	1.175e+001	1.224e-001
730	AU055817	123	1.182e+001	1.224e-001
730	AU057258	128	1.217e+001	1.224e-001
730	AU057259	128	1.213e+001	1.224e-001
731	AU055798	128	1.220e+001	2.161e-001
731	AU055799	128	1.218e+001	2.161e-001
731	AU055800	123	1.229e+001	2.161e-001
731	AU055801	123	1.229e+001	2.161e-001
731	AU055802	128	1.209e+001	2.161e-001
731	AU055803	128	1.231e+001	2.161e-001
731	AU055804	121	1.244e+001	2.161e-001
731	AU055805	122	1.244e+001	2.161e-001
731	AU055806	128	1.236e+001	2.161e-001
731	AU055807	128	1.232e+001	2.161e-001
731	AU057288	128	1.237e+001	2.161e-001
731	AU057289	128	1.239e+001	2.161e-001
732	AU055568	128	1.279e+001	1.984e-001
732	AU055569	128	1.280e+001	1.984e-001
732	AU055570	120	1.246e+001	1.984e-001
732	AU055571	120	1.250e+001	1.984e-001
732	AU055572	128	1.281e+001	1.984e-001
732	AU055573	128	1.279e+001	1.984e-001
732	AU055574	128	1.251e+001	1.984e-001
732	AU055575	128	1.251e+001	1.984e-001
732	AU057384	128	1.278e+001	1.984e-001
732	AU057385	128	1.276e+001	1.984e-001
732	AU057386	123	1.252e+001	1.984e-001
732	AU057387	123	1.251e+001	1.984e-001
733	AU055538	128	1.312e+001	1.521e-001
733	AU055539	128	1.315e+001	1.521e-001
733	AU055558	112	1.253e+001	1.521e-001
733	AU055559	96	1.261e+001	1.521e-001
733	AU055560	112	1.283e+001	1.521e-001
733	AU055561	112	1.296e+001	1.521e-001
733	AU055562	120	1.267e+001	1.521e-001
733	AU055563	120	1.281e+001	1.521e-001
733	AU055564	128	1.293e+001	1.521e-001
733	AU055565	128	1.296e+001	1.521e-001
733	AU055566	123	1.275e+001	1.521e-001
733	AU055567	123	1.279e+001	1.521e-001
734	AU055788	120	1.115e+001	1.434e-001
734	AU055789	121	1.122e+001	1.434e-001
734	AU055790	128	1.131e+001	1.434e-001
734	AU055791	128	1.133e+001	1.434e-001
734	AU055792	123	1.105e+001	1.434e-001
734	AU055793	123	1.115e+001	1.434e-001
734	AU055794	128	1.142e+001	1.434e-001
734	AU055795	128	1.138e+001	1.434e-001
734	AU057284	128	1.129e+001	1.434e-001
734	AU057285	117	1.132e+001	1.434e-001
734	AU057286	128	1.149e+001	1.434e-001
734	AU057287	128	1.150e+001	1.434e-001
735	AU055868	128	1.149e+001	2.648e-001
735	AU055869	128	1.142e+001	2.648e-001
735	AU055888	96	1.102e+001	2.648e-001
735	AU055889	113	1.106e+001	2.648e-001
735	AU055890	128	1.146e+001	2.648e-001
735	AU055891	128	1.157e+001	2.648e-001
735	AU055892	120	1.139e+001	2.648e-001
735	AU055893	120	1.143e+001	2.648e-001
735	AU055894	128	1.160e+001	2.648e-001
735	AU055895	128	1.160e+001	2.648e-001
735	AU055896	123	1.141e+001	2.648e-001
735	AU055897	123	1.140e+001	2.648e-001
736	AU056544	128	1.171e+001	1.472e-001
736	AU056545	128	1.193e+001	1.472e-001
736	AU056546	123	1.216e+001	1.472e-001
736	AU056547	123	1.216e+001	1.472e-001
736	AU056558	128	1.242e+001	1.472e-001
736	AU056559	128	1.233e+001	1.472e-001
736	AU056560	121	1.242e+001	1.472e-001
736	AU056561	121	1.240e+001	1.472e-001
736	AU056562	128	1.245e+001	1.472e-001
736	AU056563	128	1.239e+001	1.472e-001
736	AU056564	128	1.234e+001	1.472e-001
736	AU056565	128	1.231e+001	1.472e-001
737	AU056571	128	1.343e+001	2.299e-001
737	AU057260	128	1.322e+001	2.299e-001
737	AU057261	128	1.326e+001	2.299e-001
737	AU057262	123	1.314e+001	2.299e-001
737	AU057263	123	1.319e+001	2.299e-001
737	AU057264	128	1.351e+001	2.299e-001
737	AU057265	128	1.354e+001	2.299e-001
737	AU057266	120	1.342e+001	2.299e-001
737	AU057267	121	1.335e+001	2.299e-001
737	AU057268	128	1.359e+001	2.299e-001
737	AU057269	128	1.356e+001	2.299e-001
737	AU057270	128	1.344e+001	2.299e-001
738	AU057272	128	1.221e+001	2.360e-001
738	AU057273	128	1.239e+001	2.360e-001
738	AU057274	128	1.280e+001	2.360e-001
738	AU057275	128	1.286e+001	2.360e-001
738	AU057276	120	1.268e+001	2.360e-001
738	AU057277	120	1.252e+001	2.360e-001
738	AU057278	128	1.272e+001	2.360e-001
738	AU057279	128	1.275e+001	2.360e-001
738	AU057280	123	1.255e+001	2.360e-001
738	AU057281	123	1.259e+001	2.360e-001
738	AU057282	128	1.297e+001	2.360e-001
738	AU057283	128	1.293e+001	2.360e-001
739	AU055548	96	1.219e+001	3.854e-001
739	AU055549	96	1.224e+001	3.854e-001
739	AU055550	120	1.178e+001	3.854e-001
739	AU055551	120	1.193e+001	3.854e-001
739	AU055552	128	1.222e+001	3.854e-001
739	AU055553	128	1.230e+001	3.854e-001
739	AU055554	123	1.200e+001	3.854e-001
739	AU055555	123	1.207e+001	3.854e-001
739	AU055576	128	1.150e+001	3.854e-001
739	AU055577	96	1.181e+001	3.854e-001
739	AU055858	128	1.229e+001	3.854e-001
739	AU055859	128	1.221e+001	3.854e-001
740	AU057400	112	1.200e+001	1.568e-001
740	AU057401	128	1.207e+001	1.568e-001
740	AU057402	128	1.254e+001	1.568e-001
740	AU057403	128	1.264e+001	1.568e-001
740	AU057404	122	1.240e+001	1.568e-001
740	AU057405	121	1.245e+001	1.568e-001
740	AU057406	128	1.244e+001	1.568e-001
740	AU057407	128	1.246e+001	1.568e-001
740	AU057408	123	1.220e+001	1.568e-001
740	AU057409	123	1.223e+001	1.568e-001
740	AU057410	128	1.266e+001	1.568e-001
740	AU057411	128	1.262e+001	1.568e-001
741	AU056538	122	1.289e+001	3.319e-001
741	AU056539	122	1.286e+001	3.319e-001
741	AU056540	128	1.279e+001	3.319e-001
741	AU056541	128	1.270e+001	3.319e-001
741	AU056542	128	1.270e+001	3.319e-001
741	AU056543	128	1.265e+001	3.319e-001
741	AU056572	128	1.258e+001	3.319e-001
741	AU056573	128	1.252e+001	3.319e-001
741	AU056574	123	1.273e+001	3.319e-001
741	AU056575	123	1.268e+001	3.319e-001
741	AU056576	128	1.285e+001	3.319e-001
741	AU056577	128	1.256e+001	3.319e-001
742	AU057388	128	1.258e+001	2.168e-001
742	AU057389	128	1.263e+001	2.168e-001
742	AU057390	123	1.258e+001	2.168e-001
742	AU057391	123	1.252e+001	2.168e-001
742	AU057392	128	1.284e+001	2.168e-001
742	AU057393	128	1.290e+001	2.168e-001
742	AU057394	121	1.273e+001	2.168e-001
742	AU057395	122	1.272e+001	2.168e-001
742	AU057396	128	1.282e+001	2.168e-001
742	AU057397	128	1.279e+001	2.168e-001
742	AU057398	128	1.269e+001	2.168e-001
742	AU057399	128	1.267e+001	2.168e-001
743	AU057378	122	1.256e+001	1.282e-001
743	AU057379	121	1.253e+001	1.282e-001
743	AU057380	128	1.259e+001	1.282e-001
743	AU057381	128	1.256e+001	1.282e-001
743	AU057382	128	1.243e+001	1.282e-001
743	AU057383	128	1.244e+001	1.282e-001
743	AU057412	128	1.255e+001	1.282e-001
743	AU057413	128	1.253e+001	1.282e-001
743	AU057414	123	1.257e+001	1.282e-001
743	AU057415	123	1.256e+001	1.282e-001
743	AU057416	128	1.288e+001	1.282e-001
743	AU057417	128	1.274e+001	1.282e-001
744	AU055873	128	1.224e+001	2.411e-001
744	AU055874	128	1.226e+001	2.411e-001
744	AU055878	128	1.154e+001	2.411e-001
744	AU055879	120	1.162e+001	2.411e-001
744	AU055880	128	1.206e+001	2.411e-001
744	AU055881	128	1.217e+001	2.411e-001
744	AU055882	120	1.185e+001	2.411e-001
744	AU055883	120	1.186e+001	2.411e-001
744	AU055884	128	1.226e+001	2.411e-001
744	AU055885	128	1.226e+001	2.411e-001
744	AU055886	123	1.183e+001	2.411e-001
744	AU055887	123	1.199e+001	2.411e-001
745	AU055499	122	1.149e+001	2.059e-001
745	AU055700	128	1.206e+001	2.059e-001
745	AU055701	128	1.218e+001	2.059e-001
745	AU055702	120	1.201e+001	2.059e-001
745	AU055703	120	1.196e+001	2.059e-001
745	AU055704	128	1.234e+001	2.059e-001
745	AU055705	128	1.234e+001	2.059e-001
745	AU055707	122	1.153e+001	2.059e-001
745	AU055708	128	1.159e+001	2.059e-001
745	AU055709	128	1.165e+001	2.059e-001
745	AU055713	128	1.252e+001	2.059e-001
745	AU055714	128	1.272e+001	2.059e-001
746	AU055710	128	1.289e+001	1.616e-001
746	AU055711	128	1.292e+001	1.616e-001
746	AU055712	128	1.267e+001	1.616e-001
746	AU055715	128	1.265e+001	1.616e-001
746	AU055716	120	1.252e+001	1.616e-001
746	AU055717	120	1.253e+001	1.616e-001
746	AU055718	128	1.285e+001	1.616e-001
746	AU055719	128	1.284e+001	1.616e-001
746	AU055720	121	1.257e+001	1.616e-001
746	AU055721	121	1.258e+001	1.616e-001
746	AU055722	128	1.245e+001	1.616e-001
746	AU055723	128	1.249e+001	1.616e-001
747	AU055628	128	1.285e+001	2.071e-001
747	AU055629	128	1.291e+001	2.071e-001
747	AU055630	128	1.270e+001	2.071e-001
747	AU055631	128	1.272e+001	2.071e-001
747	AU055632	120	1.250e+001	2.071e-001
747	AU055633	120	1.254e+001	2.071e-001
747	AU055634	128	1.300e+001	2.071e-001
747	AU055635	128	1.298e+001	2.071e-001
747	AU055636	122	1.265e+001	2.071e-001
747	AU055637	122	1.270e+001	2.071e-001
747	AU055698	128	1.276e+001	2.071e-001
747	AU055699	128	1.273e+001	2.071e-001
748	AU055658	120	1.306e+001	3.070e-001
748	AU055659	120	1.306e+001	3.070e-001
748	AU055660	128	1.351e+001	3.070e-001
748	AU055661	128	1.357e+001	3.070e-001
748	AU055662	122	1.332e+001	3.070e-001
748	AU055663	122	1.335e+001	3.070e-001
748	AU055664	128	1.318e+001	3.070e-001
748	AU055665	128	1.324e+001	3.070e-001
748	AU055724	128	1.345e+001	3.070e-001
748	AU055725	128	1.347e+001	3.070e-001
748	AU055726	128	1.341e+001	3.070e-001
748	AU055727	128	1.339e+001	3.070e-001
749	AU055666	128	1.167e+001	2.952e-001
749	AU055667	128	1.161e+001	2.952e-001
749	AU055678	88	1.192e+001	2.952e-001
749	AU055679	123	1.186e+001	2.952e-001
749	AU055680	128	1.170e+001	2.952e-001
749	AU055681	128	1.163e+001	2.952e-001
749	AU055682	122	1.136e+001	2.952e-001
749	AU055683	122	1.137e+001	2.952e-001
749	AU055684	128	1.189e+001	2.952e-001
749	AU055685	128	1.194e+001	2.952e-001
749	AU055686	128	1.145e+001	2.952e-001
749	AU055687	128	1.148e+001	2.952e-001
750	AU055069	128	1.254e+001	8.880e-002
750	AU055070	128	1.255e+001	8.880e-002
750	AU055071	122	1.266e+001	8.880e-002
750	AU055072	122	1.258e+001	8.880e-002
750	AU055073	128	1.302e+001	8.880e-002
750	AU055074	128	1.298e+001	8.880e-002
750	AU055075	122	1.278e+001	8.880e-002
750	AU055076	122	1.275e+001	8.880e-002
750	AU055077	128	1.316e+001	8.880e-002
750	AU055088	128	1.314e+001	8.880e-002
750	AU055089	128	1.303e+001	8.880e-002
750	AU055090	128	1.300e+001	8.880e-002
751	AU055618	128	1.184e+001	1.902e-001
751	AU055619	128	1.188e+001	1.902e-001
751	AU055620	120	1.175e+001	1.902e-001
751	AU055621	120	1.181e+001	1.902e-001
751	AU055622	128	1.215e+001	1.902e-001
751	AU055623	128	1.213e+001	1.902e-001
751	AU055624	122	1.176e+001	1.902e-001
751	AU055625	122	1.169e+001	1.902e-001
751	AU055626	128	1.165e+001	1.902e-001
751	AU055627	128	1.162e+001	1.902e-001
751	AU055656	128	1.209e+001	1.902e-001
751	AU055657	128	1.213e+001	1.902e-001
752	AU055063	128	1.229e+001	9.630e-002
752	AU055064	128	1.230e+001	9.630e-002
752	AU055065	121	1.231e+001	9.630e-002
752	AU055066	121	1.236e+001	9.630e-002
752	AU055067	128	1.277e+001	9.630e-002
752	AU055078	128	1.273e+001	9.630e-002
752	AU055079	120	1.249e+001	9.630e-002
752	AU055080	120	1.243e+001	9.630e-002
752	AU055081	128	1.249e+001	9.630e-002
752	AU055082	128	1.245e+001	9.630e-002
752	AU055083	128	1.278e+001	9.630e-002
752	AU055084	128	1.276e+001	9.630e-002
753	AU055638	128	1.322e+001	7.715e-001
753	AU055639	128	1.318e+001	7.715e-001
753	AU055640	122	1.285e+001	7.715e-001
753	AU055641	122	1.125e+001	7.715e-001
753	AU055642	128	1.272e+001	7.715e-001
753	AU055643	128	1.276e+001	7.715e-001
753	AU057102	128	1.293e+001	7.715e-001
753	AU057103	128	1.295e+001	7.715e-001
753	AU057104	128	1.274e+001	7.715e-001
753	AU057105	128	1.278e+001	7.715e-001
753	AU057106	120	1.262e+001	7.715e-001
753	AU057107	120	1.264e+001	7.715e-001
754	AU055728	128	1.110e+001	4.422e-001
754	AU055729	128	1.109e+001	4.422e-001
754	AU055730	123	1.199e+001	4.422e-001
754	AU055731	123	1.190e+001	4.422e-001
754	AU055732	128	1.164e+001	4.422e-001
754	AU055733	128	1.155e+001	4.422e-001
754	AU055734	122	1.170e+001	4.422e-001
754	AU055735	122	1.168e+001	4.422e-001
754	AU055736	128	1.214e+001	4.422e-001
754	AU055737	128	1.202e+001	4.422e-001
754	AU055783	128	1.232e+001	4.422e-001
754	AU055787	128	1.235e+001	4.422e-001
755	AU055674	128	1.121e+001	2.662e-001
755	AU055675	128	1.126e+001	2.662e-001
755	AU055676	128	1.121e+001	2.662e-001
755	AU055677	128	1.121e+001	2.662e-001
755	AU055688	120	1.084e+001	2.662e-001
755	AU055689	120	1.088e+001	2.662e-001
755	AU055690	128	1.135e+001	2.662e-001
755	AU055691	128	1.140e+001	2.662e-001
755	AU055692	122	1.144e+001	2.662e-001
755	AU055693	122	1.142e+001	2.662e-001
755	AU055694	128	1.101e+001	2.662e-001
755	AU055695	128	1.099e+001	2.662e-001
756	AU057128	128	1.253e+001	5.788e-001
756	AU057129	128	1.245e+001	5.788e-001
757	AU055508	128	1.376e+001	1.778e-001
757	AU055509	128	1.375e+001	1.778e-001
757	AU055518	128	1.409e+001	1.778e-001
757	AU055519	128	1.411e+001	1.778e-001
757	AU055520	128	1.385e+001	1.778e-001
757	AU055521	128	1.389e+001	1.778e-001
757	AU055522	120	1.371e+001	1.778e-001
757	AU055523	120	1.376e+001	1.778e-001
757	AU055524	128	1.407e+001	1.778e-001
757	AU055525	128	1.411e+001	1.778e-001
757	AU055526	122	1.393e+001	1.778e-001
757	AU055527	122	1.378e+001	1.778e-001
758	AU055058	121	1.204e+001	2.578e-001
758	AU055059	128	1.243e+001	2.578e-001
758	AU055060	128	1.244e+001	2.578e-001
758	AU055061	128	1.239e+001	2.578e-001
758	AU055062	128	1.238e+001	2.578e-001
758	AU055091	128	1.195e+001	2.578e-001
758	AU055092	128	1.191e+001	2.578e-001
758	AU055093	122	1.208e+001	2.578e-001
758	AU055094	122	1.158e+001	2.578e-001
758	AU055095	128	1.238e+001	2.578e-001
758	AU055096	128	1.234e+001	2.578e-001
758	AU055097	120	1.202e+001	2.578e-001
759	AU055532	128	1.351e+001	1.634e-001
759	AU055533	128	1.345e+001	1.634e-001
759	AU055535	123	1.360e+001	1.634e-001
759	AU055536	128	1.374e+001	1.634e-001
759	AU055537	128	1.370e+001	1.634e-001
759	AU055668	122	1.338e+001	1.634e-001
759	AU055669	122	1.338e+001	1.634e-001
759	AU055670	128	1.377e+001	1.634e-001
759	AU055671	128	1.374e+001	1.634e-001
759	AU055672	128	1.363e+001	1.634e-001
759	AU055673	128	1.363e+001	1.634e-001
760	AU055510	128	1.082e+001	3.551e-001
760	AU055511	128	1.082e+001	3.551e-001
760	AU055512	123	1.075e+001	3.551e-001
760	AU055513	123	1.075e+001	3.551e-001
760	AU055514	128	1.072e+001	3.551e-001
760	AU055515	128	1.071e+001	3.551e-001
760	AU055516	122	1.068e+001	3.551e-001
760	AU055517	122	1.065e+001	3.551e-001
760	AU055528	128	1.079e+001	3.551e-001
760	AU055529	128	1.072e+001	3.551e-001
760	AU055530	128	1.084e+001	3.551e-001
760	AU055531	128	1.077e+001	3.551e-001
761	AU057098	128	1.140e+001	3.320e-001
761	AU057099	128	1.141e+001	3.320e-001
761	AU057100	128	1.121e+001	3.320e-001
761	AU057101	128	1.117e+001	3.320e-001
761	AU057130	128	1.126e+001	3.320e-001
761	AU057131	128	1.119e+001	3.320e-001
761	AU057132	123	1.125e+001	3.320e-001
761	AU057133	123	1.131e+001	3.320e-001
761	AU057134	128	1.119e+001	3.320e-001
761	AU057135	128	1.113e+001	3.320e-001
761	AU057136	122	1.105e+001	3.320e-001
761	AU057137	122	1.103e+001	3.320e-001
762	AU055644	128	1.355e+001	2.134e-001
762	AU055645	128	1.348e+001	2.134e-001
762	AU055646	123	1.360e+001	2.134e-001
762	AU055647	123	1.368e+001	2.134e-001
762	AU055648	95	1.376e+001	2.134e-001
762	AU055649	128	1.371e+001	2.134e-001
762	AU055650	122	1.360e+001	2.134e-001
762	AU055651	122	1.366e+001	2.134e-001
762	AU055652	128	1.394e+001	2.134e-001
762	AU055653	128	1.399e+001	2.134e-001
762	AU055654	128	1.383e+001	2.134e-001
762	AU055655	128	1.384e+001	2.134e-001
763	AU056188	128	1.102e+001	1.736e-001
763	AU056189	128	1.109e+001	1.736e-001
763	AU056190	128	1.115e+001	1.736e-001
763	AU056191	128	1.111e+001	1.736e-001
763	AU056192	120	1.120e+001	1.736e-001
763	AU056193	120	1.120e+001	1.736e-001
763	AU056194	128	1.136e+001	1.736e-001
763	AU056195	128	1.139e+001	1.736e-001
763	AU056196	121	1.121e+001	1.736e-001
763	AU056197	121	1.114e+001	1.736e-001
763	AU056198	128	1.123e+001	1.736e-001
763	AU056199	128	1.105e+001	1.736e-001
764	AU056374	128	1.126e+001	1.893e-001
764	AU056375	128	1.129e+001	1.893e-001
764	AU056376	128	1.134e+001	1.893e-001
764	AU056377	128	1.134e+001	1.893e-001
764	AU057108	120	1.141e+001	1.893e-001
764	AU057109	120	1.142e+001	1.893e-001
764	AU057110	128	1.162e+001	1.893e-001
764	AU057111	128	1.152e+001	1.893e-001
764	AU057112	121	1.154e+001	1.893e-001
764	AU057113	121	1.149e+001	1.893e-001
764	AU057114	128	1.147e+001	1.893e-001
764	AU057115	128	1.137e+001	1.893e-001
765	AU055166	128	1.089e+001	1.186e-001
765	AU055167	128	1.087e+001	1.186e-001
765	AU055168	128	1.104e+001	1.186e-001
765	AU055169	128	1.101e+001	1.186e-001
765	AU055170	122	1.100e+001	1.186e-001
765	AU055171	120	1.097e+001	1.186e-001
765	AU055172	128	1.122e+001	1.186e-001
765	AU055173	128	1.128e+001	1.186e-001
765	AU055174	121	1.111e+001	1.186e-001
765	AU055175	121	1.111e+001	1.186e-001
765	AU055176	128	1.093e+001	1.186e-001
765	AU055177	128	1.092e+001	1.186e-001
766	AU055154	128	1.050e+001	1.901e-001
766	AU055155	128	1.052e+001	1.901e-001
766	AU055156	121	1.047e+001	1.901e-001
766	AU055157	121	1.052e+001	1.901e-001
766	AU055158	128	1.056e+001	1.901e-001
766	AU055159	128	1.059e+001	1.901e-001
766	AU055160	120	1.039e+001	1.901e-001
766	AU055161	120	1.045e+001	1.901e-001
766	AU055162	128	1.046e+001	1.901e-001
766	AU055163	128	1.045e+001	1.901e-001
766	AU055164	128	1.048e+001	1.901e-001
766	AU055165	128	1.051e+001	1.901e-001
767	AU056186	120	1.077e+001	2.199e-001
767	AU056187	120	1.081e+001	2.199e-001
767	AU057418	128	1.119e+001	2.199e-001
767	AU057419	128	1.126e+001	2.199e-001
767	AU057420	122	1.114e+001	2.199e-001
767	AU057421	122	1.119e+001	2.199e-001
767	AU057422	128	1.111e+001	2.199e-001
767	AU057423	128	1.104e+001	2.199e-001
768	AU057424	128	1.128e+001	1.769e-001
768	AU057425	128	1.136e+001	1.769e-001
768	AU057426	121	1.151e+001	1.769e-001
768	AU057427	121	1.144e+001	1.769e-001
768	AU057428	128	1.140e+001	1.769e-001
768	AU057429	128	1.139e+001	1.769e-001
768	AU057430	120	1.130e+001	1.769e-001
768	AU057431	120	1.136e+001	1.769e-001
768	AU057432	128	1.144e+001	1.769e-001
768	AU057433	128	1.139e+001	1.769e-001
768	AU057434	128	1.139e+001	1.769e-001
768	AU057435	128	1.136e+001	1.769e-001
769	AU057436	128	1.150e+001	1.411e-001
769	AU057437	128	1.169e+001	1.411e-001
769	AU057438	123	1.176e+001	1.411e-001
769	AU057439	123	1.170e+001	1.411e-001
769	AU057440	128	1.190e+001	1.411e-001
769	AU057441	128	1.192e+001	1.411e-001
769	AU057442	122	1.167e+001	1.411e-001
769	AU057443	120	1.168e+001	1.411e-001
769	AU057444	128	1.172e+001	1.411e-001
769	AU057445	128	1.172e+001	1.411e-001
769	AU057446	128	1.166e+001	1.411e-001
769	AU057447	128	1.165e+001	1.411e-001
770	AU056338	128	7.041e+000	2.313e-001
770	AU056339	128	7.055e+000	2.313e-001
770	AU056340	128	7.267e+000	2.313e-001
770	AU056341	128	7.194e+000	2.313e-001
770	AU056342	120	6.952e+000	2.313e-001
770	AU056343	120	6.938e+000	2.313e-001
770	AU056344	128	7.014e+000	2.313e-001
770	AU056345	128	7.024e+000	2.313e-001
770	AU056346	122	7.044e+000	2.313e-001
770	AU056347	122	7.018e+000	2.313e-001
770	AU056348	128	6.889e+000	2.313e-001
770	AU056349	128	6.785e+000	2.313e-001
771	AU056362	128	1.009e+001	2.251e-001
771	AU056363	128	1.029e+001	2.251e-001
771	AU056364	123	1.047e+001	2.251e-001
